datetime;water_level;error
1998-09-07 07:47:06;1788.178;0.007
1998-09-17 05:45:38;1788.353;0.003
1998-09-27 03:44:10;1788.183;0.010
1998-10-07 01:42:41;1788.307;0.002
1998-10-26 21:39:43;1787.940;0.002
1998-11-05 19:38:14;1787.834;0.006
1998-11-15 17:36:45;1787.788;0.000
1998-11-25 15:35:16;1787.713;0.004
1998-12-05 13:33:47;1787.699;0.000
1998-12-15 11:32:20;1787.374;0.000
1998-12-25 09:30:52;1787.483;0.002
1999-01-04 07:29:23;1787.382;0.011
1999-01-14 05:27:55;1787.230;0.001
1999-02-12 23:23:29;1786.888;0.000
1999-03-04 19:20:32;1786.661;0.020
1999-03-14 17:19:03;1786.754;0.004
1999-03-24 15:17:35;1786.775;0.003
1999-04-03 13:16:06;1786.630;0.003
1999-04-13 11:14:37;1786.619;0.003
1999-04-23 09:13:09;1786.631;0.001
1999-05-03 07:11:41;1786.420;0.001
1999-05-13 05:10:13;1786.530;0.010
1999-05-23 03:08:43;1786.371;0.002
1999-06-02 01:07:14;1786.250;0.002
1999-06-11 23:05:45;1786.284;0.007
1999-06-21 21:04:18;1786.259;0.000
1999-07-01 19:02:50;1786.261;0.012
1999-07-11 17:01:22;1786.504;0.000
1999-07-21 14:59:53;1786.595;0.002
1999-07-31 12:58:25;1787.070;0.000
1999-08-10 10:56:56;1787.271;0.003
1999-08-20 08:55:28;1787.559;0.002
1999-09-09 04:52:31;1787.982;0.003
1999-09-19 02:51:02;1787.965;0.001
1999-10-08 22:48:03;1788.109;0.055
1999-10-18 20:46:34;1788.119;0.002
1999-10-28 18:45:06;1788.135;0.001
1999-11-07 16:43:38;1787.896;0.009
1999-11-17 14:42:09;1787.954;0.000
2000-01-06 04:34:46;1787.356;0.001
2000-01-16 02:33:18;1787.386;0.000
2000-01-26 00:31:50;1787.283;0.005
2000-02-04 22:30:22;1787.164;0.004
2000-03-05 16:25:57;1786.997;0.003
2000-03-15 14:24:28;1786.910;0.004
2000-03-25 12:22:58;1786.878;0.001
2000-04-14 08:20:00;1786.718;0.003
2000-04-24 06:18:31;1786.599;0.001
2000-05-04 04:17:03;1786.710;0.004
2000-05-14 02:15:35;1786.624;0.000
2000-05-24 00:14:06;1786.580;0.001
2000-06-02 22:12:38;1786.680;0.007
2000-06-12 20:11:09;1786.541;0.002
2000-06-22 18:09:40;1786.617;0.001
2000-07-02 16:08:11;1786.578;0.000
2000-07-12 14:06:43;1786.826;0.001
2000-07-22 12:05:15;1786.914;0.011
2000-08-01 10:03:47;1787.266;0.004
2000-08-11 08:02:19;1787.415;0.002
2000-08-31 03:59:22;1787.940;0.000
2000-09-19 23:56:24;1787.967;0.001
2000-09-29 21:54:55;1788.071;0.001
2000-10-19 17:51:58;1788.059;0.006
2000-11-08 13:49:01;1787.945;0.000
2000-11-18 11:47:32;1787.850;0.001
2000-11-28 09:46:03;1787.753;0.001
2000-12-08 07:44:35;1787.566;0.010
2000-12-18 05:43:06;1787.464;0.004
2000-12-28 03:41:37;1787.354;0.000
2001-01-07 01:40:08;1787.210;0.009
2001-01-16 23:38:39;1787.316;0.013
2001-01-26 21:37:11;1787.320;0.003
2001-02-05 19:35:43;1787.361;0.006
2001-02-15 17:34:15;1787.249;0.005
2001-02-25 15:32:46;1787.206;0.002
2001-03-17 11:29:49;1787.023;0.001
2001-03-27 09:28:21;1786.919;0.006
2001-04-06 07:26:53;1786.755;0.033
2001-04-16 05:25:23;1786.457;0.005
2001-04-26 03:23:54;1786.319;0.005
2001-05-06 01:22:25;1786.356;0.016
2001-05-15 23:20:56;1786.187;0.002
2001-05-25 21:19:28;1786.298;0.003
2001-06-04 19:18:00;1786.253;0.005
2001-06-14 17:16:32;1786.215;0.001
2001-06-24 15:15:03;1786.124;0.001
2001-07-04 13:13:34;1786.362;0.002
2001-07-14 11:12:06;1786.394;0.002
2001-07-24 09:10:37;1786.576;0.002
2001-08-03 07:09:09;1787.007;0.002
2001-08-13 05:07:41;1787.269;0.002
2001-08-23 03:06:12;1787.638;0.001
2001-09-02 01:04:42;1787.840;0.002
2001-09-11 23:03:13;1787.992;0.000
2001-09-21 21:01:44;1787.955;0.001
2001-10-11 16:58:48;1787.947;0.002
2001-10-21 14:57:19;1787.824;0.000
2001-10-31 12:55:50;1787.683;0.000
2001-11-10 10:54:22;1787.564;0.000
2001-11-20 08:52:53;1787.591;0.005
2001-11-30 06:51:24;1787.438;0.005
2001-12-20 02:48:29;1787.346;0.005
2001-12-30 00:47:00;1787.226;0.000
2002-01-08 22:45:31;1787.044;0.002
2002-01-18 20:43:05;1787.106;0.000
2002-01-28 18:41:36;1786.832;0.002
2002-02-07 16:40:05;1786.768;0.001
2002-02-17 14:38:38;1786.783;0.001
2002-02-27 12:37:09;1786.513;0.000
2002-03-09 10:35:39;1786.451;0.000
2002-03-19 08:34:11;1786.423;0.001
2002-03-29 06:32:43;1786.385;0.000
2002-04-08 04:31:18;1786.122;0.000
2002-04-18 02:29:44;1786.047;0.001
2002-04-28 00:28:23;1785.978;0.001
2002-05-07 22:26:39;1785.901;0.001
2002-05-17 20:25:05;1785.693;0.001
2002-05-27 18:23:53;1785.589;0.000
2002-06-06 16:22:22;1785.675;0.000
2002-06-16 14:21:02;1785.566;0.001
2002-06-26 12:19:25;1785.640;0.001
2002-07-03 07:38:07;1785.516;0.003
2002-07-06 10:17:43;1785.695;0.001
2002-07-16 08:16:16;1785.709;0.002
2002-07-26 06:14:57;1785.943;0.002
2002-08-05 04:13:37;1786.172;0.000
2002-08-07 07:38:05;1786.152;0.003
2002-08-15 02:12:01;1786.374;0.000
2002-08-25 00:10:23;1786.504;0.001
2002-09-03 22:08:55;1786.728;0.000
2002-09-13 20:07:25;1786.862;0.001
2002-09-23 18:05:56;1786.988;0.000
2002-10-03 16:04:28;1786.769;0.004
2002-10-13 14:03:00;1786.754;0.001
2002-10-23 12:01:31;1786.717;0.003
2002-11-02 10:00:03;1786.618;0.000
2002-11-12 07:58:35;1786.591;0.001
2002-11-20 07:38:08;1786.579;0.006
2002-11-22 05:57:07;1786.491;0.001
2002-12-02 03:55:38;1786.400;0.002
2002-12-12 01:54:10;1786.355;0.002
2002-12-21 23:52:41;1786.265;0.001
2002-12-25 07:38:04;1786.189;0.001
2002-12-31 21:51:13;1786.106;0.003
2003-01-10 19:49:44;1786.077;0.006
2003-01-20 17:48:17;1786.040;0.001
2003-01-29 07:38:05;1785.884;0.001
2003-01-30 15:46:47;1785.890;0.001
2003-02-09 13:45:18;1785.814;0.000
2003-03-01 09:42:22;1785.748;0.001
2003-03-05 07:38:04;1785.608;0.001
2003-03-11 07:40:54;1785.620;0.003
2003-03-21 05:39:25;1785.574;0.001
2003-03-31 03:37:57;1785.421;0.000
2003-04-10 01:36:28;1785.388;0.001
2003-04-19 23:35:00;1785.298;0.002
2003-04-29 21:33:33;1785.186;0.003
2003-05-09 19:32:06;1785.037;0.002
2003-05-14 07:38:03;1784.954;0.000
2003-05-19 17:30:37;1784.931;0.002
2003-05-29 15:29:09;1784.913;0.000
2003-06-08 13:27:40;1784.855;0.002
2003-06-18 00:00:00;1784.765;0.000
2003-06-28 09:24:41;1784.923;0.002
2003-07-08 07:23:14;1785.085;0.000
2003-07-18 05:21:46;1785.260;0.000
2003-07-23 07:38:14;1785.331;0.000
2003-07-28 03:20:18;1785.467;0.001
2003-08-07 01:18:50;1785.726;0.002
2003-08-16 23:17:22;1786.118;0.000
2003-08-26 21:15:53;1786.421;0.001
2003-08-27 07:38:17;1786.370;0.001
2003-09-05 19:14:25;1786.551;0.002
2003-09-15 17:12:56;1786.979;0.001
2003-09-25 15:11:26;1786.895;0.000
2003-10-01 07:38:14;1787.048;0.001
2003-10-05 13:09:58;1787.095;0.002
2003-10-15 11:08:30;1787.036;0.003
2003-10-25 09:07:02;1787.011;0.002
2003-11-04 07:05:34;1786.975;0.002
2003-11-05 07:38:10;1786.821;0.002
2003-11-14 05:04:05;1786.860;0.003
2003-12-04 01:01:06;1786.760;0.001
2003-12-13 22:59:39;1786.691;0.002
2003-12-23 20:58:12;1786.582;0.001
2004-01-02 18:56:45;1786.650;0.000
2004-01-12 16:55:17;1786.523;0.002
2004-01-14 07:38:12;1786.432;0.001
2004-02-01 12:52:19;1786.336;0.001
2004-02-11 10:50:49;1786.284;0.004
2004-02-21 08:49:20;1786.218;0.001
2004-03-02 06:47:52;1786.088;0.001
2004-03-12 04:46:25;1786.016;0.000
2004-03-22 02:44:58;1785.975;0.001
2004-03-24 07:38:14;1785.847;0.003
2004-04-01 00:43:30;1785.909;0.001
2004-04-10 22:42:02;1785.722;0.000
2004-04-20 20:40:34;1785.710;0.001
2004-04-28 07:38:11;1785.594;0.001
2004-04-30 18:39:06;1785.617;0.001
2004-05-10 16:37:37;1785.550;0.001
2004-05-20 14:36:09;1785.582;0.000
2004-05-30 12:34:39;1785.434;0.002
2004-06-09 10:33:10;1785.357;0.004
2004-06-19 08:31:41;1785.324;0.002
2004-06-29 06:30:14;1785.382;0.001
2004-07-07 07:38:16;1785.432;0.004
2004-07-09 04:28:47;1785.558;0.001
2004-07-19 02:27:19;1785.672;0.002
2004-07-29 00:25:52;1785.849;0.001
2004-08-07 22:24:24;1786.234;0.001
2004-08-17 20:22:56;1786.506;0.000
2004-08-27 18:21:27;1786.681;0.000
2004-09-06 16:19:58;1786.727;0.003
2004-09-15 07:38:13;1786.815;0.004
2004-09-16 14:18:29;1786.945;0.000
2004-09-26 12:17:00;1786.943;0.002
2004-10-06 10:15:30;1787.099;0.002
2004-10-16 08:14:02;1787.110;0.001
2004-10-20 07:38:17;1786.954;0.000
2004-10-26 06:12:35;1787.083;0.001
2004-11-05 04:11:07;1786.906;0.002
2004-11-15 02:09:39;1787.046;0.001
2004-11-25 00:08:11;1786.835;0.005
2004-12-04 22:06:43;1786.804;0.002
2004-12-14 20:05:14;1786.782;0.002
2004-12-24 18:03:46;1786.854;0.001
2004-12-29 07:38:09;1786.689;0.000
2005-01-03 16:02:16;1786.650;0.005
2005-01-13 14:00:47;1786.739;0.000
2005-01-23 11:59:18;1786.533;0.002
2005-02-02 00:00:00;1786.496;0.000
2005-02-12 07:56:24;1786.388;0.000
2005-02-22 05:54:56;1786.318;0.003
2005-03-04 03:53:28;1786.330;0.001
2005-03-09 07:38:11;1786.114;0.002
2005-03-14 01:52:00;1786.304;0.001
2005-03-23 23:50:32;1786.062;0.000
2005-04-02 21:49:04;1786.014;0.001
2005-04-12 19:47:36;1786.065;0.000
2005-04-13 07:38:16;1785.936;0.004
2005-04-22 17:46:08;1786.046;0.001
2005-05-02 15:44:38;1785.817;0.001
2005-05-12 13:43:10;1785.760;0.004
2005-05-18 07:38:18;1785.545;0.001
2005-05-22 11:41:41;1785.565;0.002
2005-06-01 09:40:14;1785.578;0.002
2005-06-11 07:38:46;1785.528;0.003
2005-06-21 05:37:19;1785.338;0.000
2005-06-22 07:38:19;1785.400;0.000
2005-07-01 03:35:51;1785.573;0.001
2005-07-11 01:34:23;1785.606;0.001
2005-07-20 23:32:55;1785.757;0.000
2005-07-27 07:38:17;1785.879;0.000
2005-07-30 21:31:27;1786.047;0.001
2005-08-09 19:29:59;1786.147;0.004
2005-08-19 17:28:31;1786.311;0.000
2005-08-29 15:27:02;1786.421;0.000
2005-08-31 07:38:13;1786.472;0.001
2005-09-08 13:25:34;1786.753;0.002
2005-09-18 11:24:05;1786.839;0.001
2005-09-28 09:22:36;1786.998;0.001
2005-10-05 07:38:13;1786.905;0.001
2005-10-08 07:21:08;1786.949;0.002
2005-10-18 05:19:40;1787.017;0.000
2005-10-28 03:18:13;1786.971;0.001
2005-11-07 01:16:45;1786.891;0.000
2005-11-09 07:38:15;1786.803;0.001
2005-11-16 23:15:17;1786.804;0.003
2005-11-26 21:13:49;1786.704;0.002
2005-12-06 19:12:21;1786.730;0.005
2005-12-14 07:38:09;1786.559;0.004
2005-12-16 17:10:51;1786.658;0.000
2005-12-26 15:09:23;1786.570;0.003
2006-01-05 13:07:54;1786.594;0.002
2006-01-15 11:06:25;1786.476;0.002
2006-01-18 07:38:02;1786.413;0.000
2006-01-25 09:04:57;1786.367;0.001
2006-02-04 07:03:29;1786.331;0.002
2006-02-14 05:02:03;1786.178;0.001
2006-02-24 03:00:36;1786.125;0.002
2006-03-06 00:59:07;1786.074;0.001
2006-03-15 22:57:39;1785.913;0.002
2006-03-25 20:56:11;1785.924;0.000
2006-03-29 07:38:01;1785.770;0.005
2006-04-04 18:54:42;1785.776;0.002
2006-04-14 16:53:13;1785.617;0.003
2006-04-24 14:51:44;1785.583;0.000
2006-05-04 12:50:17;1785.609;0.000
2006-05-14 10:48:48;1785.487;0.004
2006-05-24 08:47:20;1785.436;0.000
2006-06-03 06:45:51;1785.344;0.000
2006-06-07 07:38:10;1785.372;0.000
2006-06-13 04:44:22;1785.349;0.001
2006-06-23 02:42:54;1785.481;0.000
2006-07-03 00:41:25;1785.449;0.002
2006-07-12 00:00:00;1785.621;0.000
2006-07-22 20:38:30;1785.766;0.001
2006-08-01 18:37:02;1786.065;0.001
2006-08-11 16:35:34;1786.533;0.003
2006-08-16 07:38:13;1786.770;0.000
2006-08-21 14:34:05;1786.726;0.001
2006-08-31 12:32:37;1787.244;0.002
2006-09-10 10:31:09;1787.492;0.003
2006-09-20 00:00:00;1787.442;0.000
2006-09-30 06:28:12;1787.590;0.001
2006-10-10 04:26:44;1787.528;0.001
2006-10-20 02:25:16;1787.462;0.001
2006-10-25 07:38:13;1787.344;0.003
2006-10-30 00:23:48;1787.415;0.004
2006-11-18 20:20:52;1787.308;0.003
2006-11-28 18:19:24;1787.241;0.000
2006-12-08 16:17:55;1787.176;0.002
2006-12-18 14:16:27;1787.165;0.003
2006-12-28 12:14:58;1787.053;0.003
2007-01-07 10:13:30;1786.964;0.002
2007-01-17 08:12:02;1786.882;0.002
2007-01-27 06:10:34;1786.870;0.000
2007-02-06 04:09:06;1786.666;0.003
2007-02-16 02:07:39;1786.700;0.002
2007-02-26 00:06:11;1786.521;0.001
2007-03-07 22:04:43;1786.365;0.002
2007-03-14 07:38:07;1786.259;0.006
2007-03-17 20:03:15;1786.332;0.003
2007-03-27 18:01:47;1786.123;0.002
2007-04-06 16:00:18;1786.056;0.000
2007-04-16 13:58:49;1785.925;0.004
2007-04-18 07:38:07;1785.870;0.002
2007-04-26 11:57:20;1785.939;0.001
2007-05-06 09:55:51;1785.780;0.002
2007-05-16 07:54:23;1785.807;0.001
2007-05-23 07:38:10;1785.590;0.003
2007-05-26 05:52:55;1785.579;0.002
2007-06-05 03:51:27;1785.534;0.000
2007-06-15 01:49:59;1785.559;0.000
2007-06-24 23:48:31;1785.604;0.001
2007-06-27 07:38:11;1785.661;0.001
2007-07-04 21:47:03;1785.773;0.003
2007-07-14 19:45:35;1785.953;0.000
2007-07-24 17:44:06;1786.175;0.002
2007-08-01 07:38:11;1786.297;0.001
2007-08-03 15:42:37;1786.438;0.003
2007-08-13 13:41:09;1786.692;0.000
2007-08-23 11:39:40;1786.910;0.004
2007-09-02 09:38:13;1787.174;0.000
2007-09-05 07:38:08;1787.073;0.002
2007-09-12 07:36:45;1787.332;0.002
2007-09-22 05:35:17;1787.409;0.001
2007-10-02 03:33:49;1787.208;0.000
2007-10-10 07:38:06;1787.206;0.001
2007-10-12 01:32:20;1787.196;0.002
2007-10-21 23:30:52;1787.154;0.006
2007-10-31 21:29:24;1787.081;0.000
2007-11-10 19:27:56;1787.005;0.001
2007-11-14 07:38:04;1786.913;0.003
2007-11-20 17:26:27;1787.024;0.001
2007-11-30 15:24:59;1786.874;0.000
2007-12-10 13:23:30;1786.852;0.000
2007-12-19 07:38:03;1786.751;0.005
2007-12-20 11:22:02;1786.810;0.002
2007-12-30 09:20:34;1786.679;0.001
2008-01-09 07:19:06;1786.615;0.005
2008-01-19 05:17:38;1786.417;0.004
2008-01-23 07:38:04;1786.410;0.000
2008-01-29 03:16:11;1786.457;0.001
2008-02-08 01:14:42;1786.291;0.000
2008-02-17 23:13:15;1786.232;0.003
2008-02-27 00:00:00;1786.115;0.000
2008-03-08 19:10:18;1786.022;0.001
2008-03-18 17:08:50;1785.937;0.002
2008-03-28 15:07:21;1785.827;0.002
2008-04-02 07:38:05;1785.706;0.005
2008-04-07 13:05:52;1785.843;0.001
2008-04-17 11:04:23;1785.770;0.001
2008-04-27 09:02:54;1785.592;0.002
2008-05-07 00:00:00;1785.586;0.001
2008-05-17 04:59:58;1785.472;0.002
2008-05-27 02:58:30;1785.510;0.003
2008-06-06 00:57:01;1785.408;0.000
2008-06-11 07:38:05;1785.297;0.003
2008-06-15 22:55:33;1785.361;0.005
2008-06-25 20:54:05;1785.418;0.000
2008-07-05 18:52:36;1785.431;0.001
2008-07-15 16:51:34;1785.543;0.001
2008-07-16 07:38:05;1785.585;0.001
2008-07-25 14:49:39;1785.901;0.000
2008-08-04 12:48:44;1786.146;0.001
2008-08-14 10:47:37;1786.623;0.003
2008-08-20 07:38:03;1786.838;0.002
2008-08-24 08:46:08;1787.014;0.004
2008-09-03 06:43:47;1787.192;0.004
2008-09-13 04:42:44;1787.217;0.000
2008-09-23 02:41:18;1787.359;0.001
2008-09-24 07:38:02;1787.202;0.000
2008-10-03 00:39:40;1787.339;0.001
2008-10-12 22:38:18;1787.241;0.000
2008-10-22 20:36:53;1787.181;0.001
2008-10-29 07:38:02;1787.221;0.003
2008-11-01 18:35:30;1787.147;0.001
2008-11-11 16:33:59;1787.165;0.000
2008-11-21 14:32:23;1787.019;0.000
2008-12-01 12:30:57;1786.923;0.001
2008-12-03 07:38:01;1786.878;0.002
2008-12-11 10:29:35;1786.934;0.000
2008-12-21 08:27:53;1786.879;0.001
2008-12-31 06:26:34;1786.590;0.000
2009-01-07 07:38:01;1786.588;0.002
2009-01-10 04:25:07;1786.506;0.001
2009-01-20 02:23:40;1786.524;0.002
2009-01-30 00:22:36;1786.439;0.001
2009-02-08 22:21:08;1786.275;0.002
2009-02-11 07:38:01;1786.344;0.001
2009-02-18 20:19:39;1786.203;0.002
2009-02-28 18:18:11;1786.064;0.000
2009-03-10 16:16:43;1785.975;0.001
2009-03-18 07:38:02;1785.963;0.005
2009-03-20 14:15:14;1786.022;0.000
2009-03-30 12:13:46;1785.949;0.001
2009-04-09 10:12:16;1785.827;0.002
2009-04-19 08:10:47;1785.772;0.001
2009-04-22 07:38:01;1785.616;0.002
2009-04-29 06:09:18;1785.545;0.004
2009-05-09 04:07:49;1785.440;0.002
2009-05-19 02:06:21;1785.340;0.001
2009-05-27 07:38:03;1785.207;0.001
2009-05-29 00:04:53;1785.304;0.007
2009-06-07 22:03:25;1785.181;0.004
2009-06-17 20:01:57;1785.004;0.001
2009-06-27 18:00:29;1785.014;0.001
2009-07-01 07:38:04;1785.023;0.004
2009-07-07 15:59:00;1785.076;0.001
2009-07-17 13:57:32;1785.191;0.001
2009-07-27 11:56:03;1785.488;0.001
2009-08-05 07:38:03;1785.726;0.001
2009-08-06 09:54:34;1785.685;0.000
2009-08-16 07:53:06;1785.900;0.000
2009-08-26 05:51:37;1786.248;0.000
2009-09-05 03:50:09;1786.506;0.002
2009-09-09 07:38:00;1786.607;0.003
2009-09-15 01:48:41;1786.566;0.001
2009-09-24 23:47:13;1786.631;0.001
2009-10-04 21:45:44;1786.522;0.001
2009-10-14 00:00:00;1786.460;0.002
2009-10-24 17:42:48;1786.394;0.003
2009-11-03 15:41:19;1786.316;0.001
2009-11-13 13:39:50;1786.298;0.001
2009-11-18 07:37:57;1786.286;0.001
2009-11-23 11:38:21;1786.345;0.000
2009-12-03 09:36:52;1786.189;0.003
2009-12-13 07:35:23;1786.175;0.001
2009-12-23 00:00:00;1786.023;0.002
2010-01-02 03:32:28;1786.070;0.000
2010-01-12 01:31:00;1785.948;0.001
2010-01-21 23:29:32;1785.813;0.001
2010-01-27 07:37:57;1785.907;0.001
2010-01-31 21:28:04;1785.763;0.000
2010-02-10 19:26:36;1785.785;0.000
2010-02-20 17:25:07;1785.655;0.002
